Date,S&P500,Eurostoxx 50,Hang Seng,MSCI EM,SMI,US T 10-year Yield,German Gov 10-year yield,Oil futures,Gold,EURUSD,USDJPY,US IG Bonds,US HY Bonds,USDCHF
2001-08-03,0.20255270783747079,0.21673207168653447,0.2661983594895483,0.17342907308335184,0.151474512468898,87.9766502886755,51.34834543085157,0.4090296863218242,0.12776573274968925,0.12458779849356993,0.09745972961761044,0.04090863779781856,0.03250386048485679,0.11305338668737672
2001-08-06,0.20153725765572447,0.2165878944544407,0.2659471212411574,0.17330790284474498,0.15151033677066025,87.7686627865017,51.336348030256936,0.4089151772602802,0.1277756569849175,0.12429502793250449,0.09721520213466,0.040891482493008516,0.03254549892025677,0.11266896606064768
2001-08-07,0.2013135508389403,0.21450144593690096,0.26548392844962915,0.17244047592555614,0.1513770764243686,87.77688371513884,51.26743378920654,0.4089589469977708,0.1277747596327847,0.1237822427604361,0.09724061305875967,0.040895474753365885,0.03261924445894616,0.11246633816283531
2001-08-08,0.20165849427752414,0.2143090677770633,0.26462874245118223,0.17218782384492107,0.15132227209493396,88.15104996290019,50.82514167118881,0.40897625573297225,0.12751754747063937,0.12372666774124412,0.09717042817681384,0.04112740352438063,0.03259860266346488,0.11232297475123333
2001-08-09,0.20156187646267892,0.21532959417584574,0.2631645139241523,0.17201820250084363,0.1526289877462532,88.01261476950738,51.26607208099275,0.4075133228010268,0.1292791136432547,0.12444846330725201,0.09800792764122539,0.040970257192792445,0.03254844594101251,0.11289923033811888
2001-08-10,0.20064253695181522,0.212960151608321,0.2629604918655282,0.17150856436701042,0.15301209006872463,88.05241534793664,51.34458302077921,0.40758568494366254,0.1292481775159304,0.1244125954331599,0.09667473983563868,0.04097429401753756,0.03251938793443548,0.11284810190706895
2001-08-13,0.20061997263763914,0.2121389274317493,0.2620038752803505,0.16957563757320038,0.1535913996768892,87.91735343978766,50.698580427567386,0.4053781205206515,0.12924796637384137,0.12430500511191124,0.09672733066508367,0.04080768558339316,0.032492167733168716,0.11274689398248933
2001-08-14,0.19978426260595664,0.21239807716577594,0.26310637960575617,0.1694002253739843,0.1537715607129473,87.91789994918028,50.849609039226955,0.40539363250301746,0.12916694219458405,0.12444974540562229,0.09667742868554352,0.04079406048850135,0.03242331870223614,0.11307252148575342
2001-08-15,0.1989758424584336,0.21194005046888542,0.26245009445780965,0.1693939494546924,0.15385141055641643,87.91325020583052,50.78256297579356,0.40369871366932236,0.12918400087006301,0.12497754166104756,0.09767368424689912,0.0408289428814654,0.03239588483179818,0.11349461842821551
2001-08-16,0.1986701967395627,0.21084576352266096,0.26368473999345093,0.16914344988072008,0.15358999303674273,87.80023028584255,50.890566475284,0.40321994039246833,0.12862154048595845,0.12476625281492054,0.0977526455421432,0.04083169155436825,0.032338314689994,0.1134089601300001
2001-08-17,0.19930131441678947,0.21204475975105422,0.2633863775976887,0.1696965612979913,0.15310400639468186,88.12885418657736,50.57358624319625,0.40372151507915427,0.12917598611738082,0.12318789976862875,0.09773772888500291,0.04091023952008718,0.0323482660332613,0.11214132219766233
2001-08-20,0.19950500217031053,0.21183710441651055,0.25961110691902856,0.16906826792608803,0.15316889754833804,87.85206598599682,50.37039459240342,0.40176683186952217,0.1296439813886601,0.12296124784249726,0.0973084324429886,0.041006556677832005,0.03235166882733159,0.11205662095534664
2001-08-21,0.1997433120117065,0.21182447134066615,0.25682866195702064,0.1688441035441302,0.1540196675460251,87.87797316353313,50.524181149984955,0.4021488313869285,0.128832492821875,0.12302118049433652,0.09752844124831435,0.040868459329808066,0.032334765990448634,0.11211817123993757
2001-08-22,0.19981483486467028,0.21179944029030154,0.2577204796488901,0.16889863955078505,0.1543409304038183,87.94282165406145,50.23466914456336,0.4060089770224045,0.12859406712692353,0.12292192582901068,0.09759251666498127,0.04087454466715068,0.03236697710555523,0.11207329643619163
2001-08-23,0.1998098109986813,0.21191027828979914,0.25764258912413757,0.16844362004356486,0.15443946692633567,87.94369871358758,50.10417464376665,0.405876561534533,0.12861844327268632,0.12289980972266328,0.09724181734329218,0.04089509497848148,0.032309654131499,0.11207857515674716
2001-08-24,0.2008349341043782,0.2123403890086827,0.258166205534634,0.16836666184778856,0.15488217860931883,87.79423335480831,50.12099026693953,0.4059077287495791,0.12734576035911183,0.12289118240560078,0.09718972274641366,0.040870142000312366,0.032306282668946494,0.11204237072204645
2001-08-27,0.2007744528919532,0.21223923896953836,0.25801563857345494,0.16857674283249469,0.15490276402950412,87.78574673987377,50.11756105692716,0.405961636019932,0.12717201375587897,0.1228812994563385,0.09717873295169599,0.040876968446199466,0.03230353555748321,0.1120489540126751
2001-08-28,0.20108825247421397,0.21268682803999112,0.2570905867367993,0.16858099251284883,0.1555016324946236,87.8663735543558,49.97162874354677,0.4060202603350673,0.12716810337580764,0.12241544707410855,0.09717689521369266,0.04095870480373393,0.03233873477306961,0.11151339195906428
2001-08-29,0.20075179898581647,0.21271241748736067,0.2569607371674814,0.16860768317917435,0.15587313746746798,88.00615584227862,49.92908224855799,0.40557884668772326,0.1268369453488948,0.1221905985197922,0.09703620378057198,0.04103753536458367,0.03233914815000976,0.11126335954427041
2001-08-30,0.20132377469276233,0.21391295976631894,0.2568721538376835,0.16858693244186526,0.156086553376791,88.0893504649604,50.02331687399086,0.40369702624772535,0.12694499053067568,0.12243292738724419,0.09717474295728436,0.04102453684849721,0.032337006220850874,0.11162570195915177
2001-08-31,0.20136177149895787,0.21369534820470457,0.257365153041196,0.16865504795083394,0.1563523766561969,87.57127364682702,49.221333566733556,0.4011858707360656,0.12698804942927783,0.1219921831100121,0.09733725102672791,0.04088982801854735,0.032335174760819735,0.11148621394362461
2001-09-05,0.20060231661400885,0.21524837538376898,0.257351731487064,0.16871586006669861,0.15610017592814895,87.58140095264893,49.163452605686224,0.40030969412328193,0.12697905794480893,0.12166797609507228,0.09742001086183544,0.04088235374376164,0.032346753522836225,0.11111768440016817
2001-09-06,0.20167357369400346,0.21645863901273457,0.2582370826654864,0.16890206940745742,0.15698112141104958,87.59123189213885,49.23126953067121,0.4010108564657516,0.1267126924435071,0.12210169181474997,0.09741450159337466,0.04104817383926113,0.032375938364782614,0.11159248269389993
2001-09-07,0.20218112466964933,0.21795657790365133,0.25895872091790595,0.1689137292600198,0.1584178920822315,87.59123189213886,49.37668402695759,0.40091963793660396,0.1266834065009647,0.12278950274082986,0.09734083204095632,0.04093757534761805,0.03241210794831466,0.11186207332867694
2001-09-10,0.20230048447985102,0.21795105310624519,0.2586614237161695,0.1688569658538823,0.1596295421362439,87.73490857843817,49.5049991761064,0.4009097884107555,0.126606027706079,0.12288222177539115,0.09762029606262307,0.04103322130857727,0.0324115462509191,0.1117409217857747
2001-09-18,0.20231667712536203,0.21791608305936622,0.25797583910814875,0.1687626627040966,0.15991138945393424,88.17184122869014,49.519641288147206,0.402744881505581,0.12470120806431065,0.12275071982120721,0.09775386727396228,0.041773426544850334,0.03241132933892624,0.11147528643712885
2001-09-19,0.20274633883683862,0.21718020969397342,0.25937049352679853,0.16885438502073408,0.16047410090288677,87.91981043956508,49.32397790541984,0.4034213314950062,0.12449175192926114,0.12210829411011037,0.0977351922173058,0.04172766701733551,0.03242489234965976,0.11121131835921776
2001-09-20,0.20478830915614013,0.22082550688285948,0.26040351843185455,0.17071718238206518,0.16641252630146638,88.09684163451077,49.296869957933474,0.40339898637689736,0.1246623195112065,0.12211181722073847,0.09807413358154775,0.041939917525572114,0.03296345781802175,0.11134866555497934
2001-09-25,0.20485892576082487,0.22107646905973496,0.2604775535316481,0.1707046472858309,0.16921994108601443,87.82671343973581,49.050974619831756,0.4029095602799135,0.12465141733039826,0.12225187652804947,0.09799195353447983,0.041822814073269085,0.033039882545282506,0.11149305876123414
2001-09-26,0.20423117975465754,0.2210849422574547,0.260239796524383,0.17066229338922734,0.17036867401821587,87.98007018071739,48.850780727530285,0.4036581195991819,0.12521227629347845,0.12222672296747034,0.09791395319395034,0.04189201190960936,0.033051983600187226,0.11173247440909663
2001-09-27,0.20462815435369897,0.22156798724976012,0.26025467469959673,0.17046915844183982,0.17142998025013412,88.20007227323546,48.90109427319126,0.40356535692756174,0.12529589857345352,0.12212729287764838,0.09890469593400959,0.04195847741398726,0.03314014075267362,0.11201603842343653
2001-09-28,0.20585901993641273,0.22376489362731344,0.26277471682360226,0.17113272382974695,0.17439343627529502,88.30063889171603,48.7760427894597,0.40472326969262923,0.125261190453959,0.12233091548631618,0.09892469341187302,0.04196892004717293,0.03468339528981573,0.11207541785851324
2001-10-04,0.2056497799787524,0.22734386529111544,0.26550562604106315,0.17220983911420792,0.17640300113464172,88.32872390188503,48.72337558795838,0.4049497448748828,0.1250600427014431,0.12189471848505068,0.09856902694937032,0.04195489964376512,0.03467314617809994,0.11111918339831106
2001-10-05,0.20564500973501199,0.2274339417263852,0.26546488165047455,0.17227709981771078,0.1764443401698129,88.05879057544192,48.77566986640301,0.40328699705312343,0.12510528380104066,0.12176615867098987,0.09856894715273727,0.04180639358702307,0.03464826108828748,0.11114045365750988
2001-10-10,0.2067618134636122,0.22989156686538262,0.2653512083949731,0.1726893938419222,0.17661213836560963,87.52605326415659,48.53461600750556,0.403295732434885,0.12556376061467986,0.12178463470759915,0.0984884261064231,0.041572898737718425,0.03477492212484277,0.11112620059781915
2001-10-11,0.20739859367646657,0.2301325057528325,0.2658921106429009,0.17497206765466963,0.17794187799188407,87.65599276563502,48.57859093890601,0.40451686699668077,0.1259754027003516,0.12215011152273557,0.09880508006287453,0.04167670305020553,0.03480428855603175,0.11165937496194067
2001-10-12,0.2071975356147534,0.23004411365764266,0.2660210402383103,0.17470039005202312,0.17823013368073942,87.66072410036762,48.65808057024934,0.40450240122600845,0.12641972845049043,0.12189623769401632,0.09884815791744705,0.041683322100167536,0.03496573064022319,0.11133643166587547
2001-10-15,0.20708595950213882,0.23189073960761383,0.2658078646533203,0.17423887363791368,0.17827248371012508,87.87173443802838,48.753988705961646,0.4042919319837488,0.12624649263486573,0.12192471698855059,0.09888283642058324,0.04171728905044216,0.035630007630822885,0.11133705590457764
2001-10-16,0.20698714484106415,0.23262978579397095,0.26579471127315374,0.17454643717868026,0.17825637167813335,86.71521990140933,48.55945584735515,0.40420335769267846,0.1261922909221574,0.12159100214649016,0.0987219141367613,0.04116547690047902,0.03560949572500032,0.11117683665059351
2001-10-17,0.2075821404556732,0.2337459914587644,0.26566003478031397,0.17476891399310246,0.1783589440977185,86.72651409466384,48.42248870052211,0.40427611792651363,0.1262434488120395,0.12160353562675466,0.09868817731930231,0.04119345355835265,0.03569918488887167,0.11099585246081121
2001-10-18,0.2072256080985992,0.23458132392161982,0.26771121979452045,0.17506253405602662,0.1787486295101607,86.73978027451815,48.211890632979475,0.4048712561074459,0.1266903168402056,0.12151975784824925,0.09871426543631966,0.041201336872201726,0.03568851459088305,0.11095201328143904
2001-10-19,0.2073035818093839,0.23383547074656327,0.26761510134342903,0.17497311290091416,0.1787701293181841,86.85685687185178,48.20390009183639,0.4055559297412067,0.1266059593279902,0.12101452733430791,0.09871139093687606,0.04123240944098291,0.03570937793409598,0.11055429482224641
2001-10-22,0.20701156969514134,0.23483634023589559,0.2672535753199171,0.17426095594123064,0.17968402397557962,86.7839472827554,48.172131116805076,0.405509498139832,0.1274840976037762,0.12091690840670484,0.09912410044474622,0.04121685691101571,0.03569487712270157,0.11076756505309038
2001-10-23,0.20685960225928954,0.23632008288122558,0.27011639649646196,0.17441576104285303,0.18042008061887865,86.79774723057484,48.17433217056236,0.40469339164648793,0.12742149397803637,0.12086776122482946,0.09910501818703309,0.04122940484106919,0.0357109828348971,0.11071195302965459
2001-10-24,0.20658809385923568,0.23579670570816635,0.27013675947742605,0.17488136454345746,0.1804200304618371,86.87700033524968,48.36645482347484,0.40504720366489133,0.1267465515957842,0.12065089250636711,0.09888490183305987,0.04130948632899455,0.03571249691207851,0.11024756552145328
2001-10-29,0.2076968727329546,0.2366023037115774,0.2707594961670128,0.17485988398032923,0.18132568587535702,86.86676958060828,48.54995480075524,0.4025621513199241,0.12691231084966612,0.12140546038040188,0.09906862302688543,0.04130623128568363,0.035761785034892676,0.11112654303434227
2001-10-30,0.20794425035238173,0.23852432833441933,0.27026819547223446,0.17562960753991894,0.18176718757544477,86.88869557270766,48.79019944366887,0.4012240841046821,0.12697792305585842,0.12140100261384865,0.09900418496703386,0.04125700939311547,0.03575034361534614,0.11113994318529778
2001-10-31,0.20791555897843703,0.23929624617859854,0.2687890361342464,0.1757204714698581,0.18222166252903818,88.52213624612583,48.70341660340288,0.40235449228535425,0.12700334108584035,0.12136407324650525,0.09890351509097295,0.04166953691785163,0.035738705788713396,0.11126230874934653
2001-11-01,0.2092291779299049,0.23922657472439915,0.26896120487879555,0.17555936365786526,0.18227375716693078,88.53407114206384,50.35519383158733,0.40180062770263403,0.1269433097648408,0.12136678011562124,0.0986992429502156,0.041718347372746926,0.03573493817910533,0.11124549756479045
2001-11-02,0.20913780918994096,0.2391573363793482,0.2688035234041603,0.17561814072858,0.18227231433733754,88.18637701841162,50.808350613180416,0.4005032692848751,0.1269360097779086,0.1210758518658736,0.0984560266294945,0.04242456842967881,0.03573607775354233,0.11110613490887561
2001-11-05,0.20951320867413278,0.2410547393187939,0.26989875599868046,0.17667496201659338,0.18297262284418372,88.3043695029116,50.859021161109006,0.40045886750275866,0.1267041230148638,0.12103873173979642,0.09844687144447865,0.0424341950853426,0.03580504036482248,0.11084639031295539
2001-11-06,0.209593302786434,0.2409301753029616,0.26971946730039453,0.17659848849906717,0.18291636468725844,88.3603043592209,50.82608419563082,0.3992908716148851,0.12677373210303347,0.12104532084873168,0.09822380693430613,0.04245824159857101,0.03580654573321237,0.11090375457287442
2001-11-07,0.20956765447496414,0.24127736915275366,0.2683353916811632,0.17658465029917558,0.1829345744681868,88.57278097632732,50.864992148773794,0.3993560224143421,0.12678105829274744,0.12077923326620973,0.09815647332964961,0.042606020250033204,0.035842322302000296,0.11088930697965317
2001-11-08,0.2095895189452716,0.24259589159163703,0.2691880188128041,0.17682949075697116,0.18424802834110401,89.21030615965608,51.0187900195581,0.4029266697188081,0.12729061273911538,0.12088969055930236,0.09837133984661618,0.042810120202530035,0.035965877744376505,0.11091978801280133
2001-11-09,0.20925931106550896,0.24299353572888813,0.26925251983908877,0.17686982603823356,0.18431951986052514,89.21367228574965,51.049886214076125,0.40593758075724656,0.1273044485432522,0.12090085099799615,0.09837727645323444,0.04282333808678499,0.036005416001177765,0.11092224447140595
2001-11-14,0.20927379028152931,0.24299587730679081,0.2705118347764321,0.17748078104545637,0.18440500227386372,90.70926082820854,51.66999633361258,0.4162314571580502,0.12727445956065203,0.12042206104815252,0.09836566479092668,0.043145985160978714,0.03602003482673104,0.11062670761839599
2001-11-15,0.2091873394633378,0.24298792281291248,0.2718269333574577,0.1779656419933697,0.1854552418001082,93.529638654134,51.84186070267479,0.43330700438586217,0.12762695269033394,0.1203075340315155,0.0985484092300087,0.04466339335189407,0.036256269183004834,0.1104861925997435
2001-11-16,0.2091965452036563,0.24326467017027112,0.2716767152889599,0.17791894844609746,0.18545033902830635,93.91885855371031,51.879381606343124,0.4330755634716614,0.12751827003823443,0.1201893804955597,0.09854026448274084,0.04520083170149612,0.036341611544577664,0.11037053863131353
2001-11-19,0.209444391130387,0.24371325729510215,0.2714704910325479,0.17873688249565142,0.18541238575708638,93.90525529549198,51.8643713423872,0.4324987896949035,0.12737350421354124,0.1202013022132778,0.0976491760526666,0.04578061150624663,0.036489339156604454,0.10978178587174084
2001-11-20,0.2095173735538861,0.24393021875623677,0.27169137891133804,0.1791548360139308,0.1863048087799842,94.15805881516786,51.87455745887173,0.4396023956967613,0.1272396305773738,0.12029153114566275,0.09776853884048699,0.046070390264887774,0.03650699503483586,0.1098999046583066
2001-11-21,0.20955094908983482,0.24371130794921567,0.2715006253505583,0.17915797007784487,0.18628427567880734,95.39656691977784,52.46806082535268,0.43945200412809277,0.1271625360077652,0.12041483383694018,0.09787513532590356,0.04621813000559241,0.03652010738933519,0.1099579481731536
2001-11-27,0.20953251244998633,0.24432878234480185,0.27145269880820433,0.17916700780436534,0.18647639268512786,95.70644089446242,54.12761983207148,0.44069574389252514,0.1271653365028061,0.12044296344308084,0.0978145105123169,0.04637542383934586,0.03655245827253144,0.10998998378603018
2001-11-28,0.2102294858416924,0.24463793670956976,0.2716100113800349,0.18043362047386616,0.18717247681020677,95.6477951503925,54.100146121416024,0.4408479630100488,0.12717576964556804,0.12018397647329108,0.09800019108419104,0.046317738056980515,0.036623937360114725,0.10955214004335886
2001-11-29,0.2105196394586825,0.24461768864418354,0.271526131533891,0.18045708755236928,0.18715129888262547,97.06157798180853,54.351788349719904,0.4414437842769317,0.1271551906601238,0.12016852638598206,0.09813279645800943,0.047208773280942966,0.03660186925392735,0.10968777860804726
2001-11-30,0.21021767936369487,0.2447692397354373,0.27210651248683027,0.18053864421655194,0.18737872788546592,96.8034777617668,54.515496839133085,0.4436973296133199,0.12647996883170315,0.1203545280416855,0.0981939819128351,0.047126708708183536,0.03660034169044786,0.10973155795515088
2001-12-03,0.21031130154682984,0.2435271560431582,0.2719014049553577,0.18109285750745358,0.18736453240697395,96.9043186453087,53.47716946309761,0.4449374698521889,0.12682764012911035,0.11979084892785533,0.09806776668847897,0.0470888584818697,0.03659961123554575,0.10962165415791598
2001-12-04,0.21062891272173528,0.24385769121770096,0.2730507905526247,0.18138936478547396,0.18867221241544466,96.84995809224746,53.475749889971816,0.44419746535308346,0.12689049256850968,0.11754951062660732,0.09806887455224608,0.04711241222530596,0.0366061231962057,0.10799416558567068
2001-12-05,0.21176324684938957,0.24642979835166662,0.27383300356743406,0.18360260962609187,0.18932031616559902,99.67089989988331,56.88712407967004,0.44396334661921155,0.12695222255264374,0.11757887534007123,0.09778568793611651,0.04850459770837131,0.03662727012739469,0.10806929062465954
2001-12-06,0.21172817930379859,0.24578318577320019,0.2737835065509258,0.1842781225302716,0.189242105755645,100.43170937015819,57.082633954672986,0.4438438070584478,0.12691966669024696,0.117720101659024,0.09747721451772648,0.04868618180700581,0.0366266053750904,0.10821284376868269
2001-12-07,0.21181172966262324,0.24592428269295674,0.27348935783205286,0.18405595640128455,0.18925517119142096,101.61170761042226,58.231008740055856,0.44238667388015307,0.12691354297297502,0.1173283264734551,0.09770937167949008,0.049157560917865176,0.03662643683078912,0.10830831082204996
2001-12-10,0.21229698778701178,0.24660944150534547,0.27262726836251805,0.184173852150337,0.1896430447161627,101.82352263085453,58.27953307720653,0.4430938766090611,0.12701069413908536,0.11711663107544776,0.09757595541397357,0.049167390417033295,0.03674031657436013,0.10827125798546698
2001-12-11,0.21211107323441192,0.24672423530254206,0.27259506381936344,0.18396440891823784,0.18965809319943477,101.75070132005712,58.41454868103973,0.43987795258430545,0.12701752813990302,0.11650548800131781,0.09745021425099348,0.04913610236088696,0.03675693999323674,0.10817043559120779
2001-12-12,0.2116866593427237,0.24675190884498568,0.2695171262005706,0.18041599996241894,0.18943656634788983,101.7803791390522,58.71030290274673,0.4392965077380619,0.12714709107090635,0.11667511719205016,0.09741405036942176,0.049350606997904056,0.036760788390753904,0.10835443688924438
